,Longitude,Latitude,tem,rain,dem,aspect,适宜
0,108.17,33.46,10.40317,713.74194,1950.10303514377,176.99512,不适宜
1,108.17,33.47,10.333574500000001,767.9549033333333,1947.8886328725039,168.40251,不适宜
2,108.17,33.48,8.691312166666666,833.1691500000001,1967.152542372881,170.62082,不适宜
3,108.17,33.49,7.801496766666666,795.1121899999999,1988.559430604982,175.5561,不适宜
4,108.17,33.5,7.491376966666667,657.6514383333333,2006.8625170998632,175.83675,适宜
5,108.17,33.51,7.387604166666667,524.6804066666666,2026.6361842105264,172.16498,不适宜
6,108.17,33.52,7.588301480000001,470.5265360000001,2046.8593252705286,169.21017,不适宜
7,108.17,33.53,8.088989766666668,471.8551616666666,2067.46921182266,170.91475,不适宜
8,108.17,33.54,8.907736333333334,490.24450833333333,2083.346876895088,170.0225,不适宜
9,108.17,33.55,9.814049333333333,502.829945,2085.641863278887,175.54918,不适宜
10,108.17,33.56,10.480742000000001,507.754302,2089.261053906723,174.17818,不适宜
11,108.17,33.57,10.583081833333333,510.23706,2098.221212121212,169.9779,适宜
12,108.17,33.58,10.530194666666668,517.2214933333333,2096.712985436893,171.28314,不适宜
13,108.17,33.59,10.715323333333334,529.5275266666667,2098.7751515151517,172.43195,不适宜
14,108.17,33.6,11.1649533,544.930786,2091.8233514821536,174.59454,不适宜
15,108.17,33.61,11.439545749999999,567.99955,2080.788356579745,179.1021,不适宜
16,108.17,33.62,11.236466,595.8889483333334,2071.015767131595,182.38255,不适宜
17,108.17,33.63,10.675690333333332,639.9985233333334,2058.1827565270187,178.66869,不适宜
18,108.17,33.64,10.058007000000003,684.8497739999999,2040.4857489387507,176.32182,不适宜
19,108.17,33.65,9.601879833333333,704.2789433333332,2019.8238498789347,175.11014,不适宜
20,108.17,33.66,9.340335166666666,675.8590383333333,1989.7900485436894,174.95691,不适宜
21,108.17,33.67,9.280566166666667,604.652365,1961.0339805825245,175.86955,不适宜
22,108.17,33.68,9.360580916666667,530.4111183333333,1948.431432038835,178.2007,不适宜
23,108.17,33.69,9.506150166666666,503.974255,1937.8368708308064,176.29985,不适宜
24,108.17,33.7,9.677082666666665,548.5344033333333,1936.3980582524273,177.41458,不适宜
25,108.17,33.71,9.874019,629.3911933333334,1939.5828779599271,177.48091,不适宜
26,108.17,33.72,10.081420833333333,681.5369883333333,1934.8943533697632,171.11041,不适宜
27,108.17,33.73,10.232339416666665,662.7548266666666,1940.2094717668488,168.29053,不适宜
28,108.17,33.74,10.2634186,593.43326,1949.3094262295083,175.41429,不适宜
29,108.18,33.46,10.547151,634.38678,1945.4470018170805,174.84177,不适宜
30,108.18,33.47,10.666747333333333,600.6606016666667,1943.3139393939393,177.64601,不适宜
31,108.18,33.48,10.7569795,679.9574288888888,1940.7996368038741,169.68214,不适宜
32,108.18,33.49,10.003501277777778,794.8864511111111,1935.8298001211388,167.13359,不适宜
33,108.18,33.5,8.75651298888889,826.7542922222223,1941.0814725407363,163.15285,不适宜
34,108.18,33.51,7.7772715055555555,750.0455788888888,1953.5372953305032,166.19957,不适宜
35,108.18,33.52,7.5811774,631.5418813333333,1955.34,168.77255,不适宜
36,108.18,33.53,7.569365899999999,537.0004327777777,1958.2278787878788,168.42169,不适宜
37,108.18,33.54,7.857504499999999,498.49513,1957.86630369026,167.7013,不适宜
38,108.18,33.55,8.469267816666667,507.3802177777778,1962.3502722323049,161.07405,不适宜
39,108.18,33.56,9.383422933333334,525.8642626666667,1978.7957575757575,164.16824,不适宜
40,108.18,33.57,10.108066888888889,531.3072311111112,1986.2977562158885,167.79927,不适宜
41,108.18,33.58,10.523936555555554,528.3949922222222,1984.9884848484849,164.72726,不适宜
42,108.18,33.59,10.519996361111112,524.7346972222222,1986.977602905569,167.34015,不适宜
43,108.18,33.6,10.460045066666668,528.2641713333333,1988.7763636363636,169.31828,不适宜
44,108.18,33.61,10.714325416666666,541.3596775,1998.871359223301,168.03545,不适宜
45,108.18,33.62,11.0131655,556.6942294444444,2007.1637355973317,177.54767,不适宜
46,108.18,33.63,11.145162888888889,583.6292172222222,2003.1776834445118,180.78062,不适宜
47,108.18,33.64,10.879044566666666,625.268242,2004.630369026013,183.7534,不适宜
48,108.18,33.65,10.414970805555557,675.8295544444445,2011.626213592233,177.74303,不适宜
49,108.18,33.66,9.961943555555555,720.0809822222222,2028.0661809350333,173.31152,不适宜
50,108.18,33.67,9.648985055555555,728.4136488888889,2049.1025485436894,169.237,适宜
51,108.18,33.68,9.50764125,684.366761111111,2056.4055859137825,167.03868,不适宜
52,108.18,33.69,9.516426,606.5374561111112,2054.180387409201,167.24234,不适宜
53,108.18,33.7,9.621262972222222,544.1601688888888,2052.3125,165.62564,不适宜
54,108.18,33.71,9.776998833333334,543.5815444444445,2040.2588092345081,174.10406,不适宜
55,108.18,33.72,9.977398444444445,607.796736111111,2017.3343446601941,175.3885,不适宜
56,108.18,33.73,10.222925722222222,688.3009911111111,1994.6381299332118,177.02269,不适宜
57,108.18,33.74,10.449661566666666,722.0240426666667,1969.8943521594686,176.73459,不适宜
58,108.19,33.46,10.115866333333335,769.8097599999999,1958.932808716707,171.73361,不适宜
59,108.19,33.47,10.258578944444444,791.3805033333333,1950.7825560266506,169.86682,不适宜
60,108.19,33.48,10.58795361111111,759.8027933333334,1947.2840702604483,168.72444,不适宜
61,108.19,33.49,10.941415833333334,656.6182783333334,1947.6366928183463,167.78317,不适宜
62,108.19,33.5,11.179176027777777,656.175016111111,1958.5287704421562,163.81819,不适宜
63,108.19,33.51,11.030603055555556,749.1703305555556,1957.5121212121212,161.80666,不适宜
64,108.19,33.52,9.541819866666668,830.2821766666666,1951.653543307087,167.49835,不适宜
65,108.19,33.53,8.472304755555555,803.4037933333334,1951.575500303214,167.09981,不适宜
66,108.19,33.54,7.7934174,705.7328216666668,1949.1503623188405,160.82954,不适宜
67,108.19,33.55,7.722576122222222,603.0387683333333,1946.5403274711946,164.69485,不适宜
68,108.19,33.56,7.8674530466666655,555.282978,1936.14,164.93697,不适宜
69,108.19,33.57,8.224165238888888,565.3000611111112,1919.3610436893205,162.34691,不适宜
70,108.19,33.58,8.85828588888889,587.5349472222223,1914.8812121212122,162.38216,不适宜
71,108.19,33.59,9.617628111111111,593.145268888889,1912.8869407496977,161.5084,不适宜
72,108.19,33.6,10.155591066666666,576.0517446666667,1904.2630303030303,164.17377,不适宜
73,108.19,33.61,10.119227791666669,546.8400633333333,1899.7099514563106,170.62532,不适宜
74,108.19,33.62,9.857683166666668,531.8139483333333,1889.7919951485749,168.28629,不适宜
75,108.19,33.63,9.761692833333333,529.8314783333333,1883.166767738023,166.57857,不适宜
76,108.19,33.64,10.071896933333331,544.1841806666666,1887.4288310115082,169.15976,不适宜
77,108.19,33.65,10.44716611111111,569.4828955555555,1890.1674757281555,167.78195,不适宜
78,108.19,33.66,10.549495111111112,609.3139055555556,1893.3329290479078,170.76451,不适宜
79,108.19,33.67,10.372832777777779,666.2436616666668,1902.6662621359224,168.43585,不适宜
80,108.19,33.68,10.135153777777779,729.9974544444445,1902.4311704063068,166.87395,不适宜
81,108.19,33.69,9.966456333333333,770.46973,1907.310491206792,166.54596,不适宜
82,108.19,33.7,9.883343055555555,755.4341766666666,1906.986650485437,164.80092,不适宜
83,108.19,33.71,9.864742111111111,685.8954944444445,1904.0260922330096,160.88963,不适宜
84,108.19,33.72,9.887783416666666,605.3183733333333,1912.6184690157959,159.10146,不适宜
85,108.19,33.73,9.956954277777777,572.5765638888889,1920.0624242424242,159.51828,不适宜
86,108.19,33.74,10.090400266666666,609.8833233333334,1921.0376868096166,163.37895,不适宜
87,108.2,33.46,10.633038333333333,635.0249833333332,1935.235009085403,166.6871,不适宜
88,108.2,33.47,10.52570711111111,631.4108638888888,1935.0163636363634,172.18571,不适宜
89,108.2,33.48,10.286851666666667,669.4027000000001,1926.8811821471652,166.86316,不适宜
90,108.2,33.49,10.141054083333332,743.4149,1923.4303030303029,164.04393,不适宜
91,108.2,33.5,10.239807305555557,794.9814294444444,1933.7922471229558,170.08054,不适宜
92,108.2,33.51,10.601392138888889,775.0918761111111,1942.4636363636366,169.62688,不适宜
93,108.2,33.52,11.03784603333333,696.8861733333334,1967.0575408843126,169.26642,不适宜
94,108.2,33.53,11.38618386111111,661.4989911111111,1989.7892512077294,173.81987,不适宜
95,108.2,33.54,11.50511347222222,707.3415166666667,2001.6660606060607,177.52625,不适宜
96,108.2,33.55,10.306157816666667,802.3785772222224,2009.8599151000606,174.9644,不适宜
97,108.2,33.56,8.373063786666666,767.331226,2018.521212121212,168.2528,不适宜
98,108.2,33.57,7.954658522222222,698.3657511111112,2035.2637962401454,164.04463,不适宜
99,108.2,33.58,8.028921922222223,638.3404638888888,2052.3981873111784,171.83551,适宜
100,108.2,33.59,8.125382111111112,632.9030827777777,2059.448422330097,177.01665,不适宜
101,108.2,33.6,8.259700933333333,673.2681493333334,2064.6112795633717,177.38583,不适宜
102,108.2,33.61,8.56045725,712.4450758333334,2069.848300970874,174.9548,不适宜
103,108.2,33.62,8.921505861111111,709.9474055555555,2065.5991510006065,178.5071,不适宜
104,108.2,33.63,9.299553999999999,671.5940488888889,2058.196007259528,180.54976,不适宜
105,108.2,33.64,9.298940666666667,607.824738,2054.184960582171,172.36111,不适宜
106,108.2,33.65,8.901351722222222,548.0318433333333,2046.8998178506374,172.85211,不适宜
107,108.2,33.66,8.534757583333334,516.3749827777779,2040.7299757281555,175.92102,不适宜
108,108.2,33.67,8.691554111111111,522.7041916666667,2030.5549483910138,175.31273,适宜
109,108.2,33.68,9.28374811111111,552.9199477777778,2022.054479418886,173.42355,适宜
110,108.2,33.69,9.781968277777777,596.2573494444445,2016.7916160388822,175.04463,不适宜
111,108.2,33.7,9.998518166666667,654.2445633333333,2002.8961748633883,176.02963,不适宜
112,108.2,33.71,10.147844527777778,721.3333672222223,1992.0680024286582,182.42229,不适宜
113,108.2,33.72,10.352514444444445,771.933891111111,1992.8962378640776,184.54762,不适宜
114,108.2,33.73,10.515704722222223,774.8433777777776,1989.2634766807994,182.2715,不适宜
115,108.2,33.74,10.519094066666666,730.9481740000001,1989.7144670050764,186.47252,不适宜
116,108.21,33.46,10.546775333333333,745.9934999999999,1994.243799153055,186.13629,不适宜
117,108.21,33.47,10.81114475,726.8124172222222,1994.6924004825091,180.88919,不适宜
118,108.21,33.48,11.116287444444445,681.7026372222223,1985.9890975166566,168.42732,不适宜
119,108.21,33.49,11.049649111111112,649.4909905555555,1983.3290909090908,171.34792,不适宜
120,108.21,33.5,10.656268111111112,656.4908216666666,1954.992125984252,177.38278,不适宜
121,108.21,33.51,10.232731805555556,700.2715372222222,1931.6509090909092,178.85591,不适宜
122,108.21,33.52,10.062577299999997,745.2412973333334,1916.771739130435,179.2334,不适宜
123,108.21,33.53,10.235253416666666,758.9333849999999,1902.2818181818182,179.9043,不适宜
124,108.21,33.54,10.734334583333332,721.3934411111112,1897.5402786190189,170.63547,不适宜
125,108.21,33.55,11.295067361111112,658.0255022222223,1911.4560339599757,168.6931,不适宜
126,108.21,33.56,11.633046499999999,670.9512506666666,1916.8151515151515,164.1634,不适宜
127,108.21,33.57,11.0214272,750.4274266666666,1927.5574365175332,160.64784,适宜
128,108.21,33.58,9.741462333333335,747.5061572222223,1939.8885523924894,169.30415,不适宜
129,108.21,33.59,8.117686577777777,687.9819483333333,1937.6973923590056,176.85776,不适宜
130,108.21,33.6,8.307542166666666,639.8906800000002,1935.4875682231655,180.34706,不适宜
131,108.21,33.61,8.422938041666667,656.5255933333333,1924.0594660194174,181.35971,不适宜
132,108.21,33.62,8.383129138888888,711.3397038888888,1918.9516031457956,181.69199,不适宜
133,108.21,33.63,8.299713805555555,779.8557666666667,1926.411158277744,173.43091,不适宜
134,108.21,33.64,8.370933033333333,809.115652,1939.1364463311095,173.72821,不适宜
135,108.21,33.65,8.637954694444444,784.1721305555556,1946.5728155339805,180.3757,不适宜
136,108.21,33.66,8.871128694444444,714.8786327777777,1954.7125530624621,175.08844,不适宜
137,108.21,33.67,8.751981083333332,624.5480622222221,1958.6927272727273,178.03049,不适宜
138,108.21,33.68,8.394065222222222,549.8498288888889,1962.545785324439,175.00404,不适宜
139,108.21,33.69,8.321900888888889,521.7782411111111,1975.7298117789921,173.76106,不适宜
140,108.21,33.7,8.774761083333333,537.4089822222222,1984.2766990291261,171.02019,不适宜
141,108.21,33.71,9.389142027777778,574.0148461111112,1989.9076549210206,172.17921,不适宜
142,108.21,33.72,9.805395472222221,621.0622305555555,1998.8048484848482,172.48186,不适宜
143,108.21,33.73,10.123684722222222,677.1290888888889,1995.4793438639126,171.79341,不适宜
144,108.21,33.74,10.487883,726.8487893333333,1996.7515489467162,160.63387,不适宜
145,108.22,33.46,10.071045666666667,667.4279033333333,1994.5147857573932,154.69133,不适宜
146,108.22,33.47,10.166433222222224,683.1688388888889,1995.5451241671715,157.09981,不适宜
147,108.22,33.48,10.425447972222221,700.9611944444445,1998.693519079346,156.40303,不适宜
148,108.22,33.49,10.856399666666666,697.9777138888888,2016.5569696969696,150.73409,不适宜
149,108.22,33.5,11.268326166666665,674.5233416666666,2030.9600242277409,152.91074,不适宜
150,108.22,33.51,11.351907805555555,648.2136344444444,2040.3413897280966,160.15976,不适宜
151,108.22,33.52,11.0466544,640.0793373333333,2045.8983050847457,167.109,不适宜
152,108.22,33.53,10.533948722222222,655.8496355555556,2033.4208611279564,177.42409,不适宜
153,108.22,33.54,10.078278166666665,688.8982699999999,2014.490909090909,185.3996,不适宜
154,108.22,33.55,10.013940666666667,712.8549016666667,1987.6084848484847,187.46017,不适宜
155,108.22,33.56,10.4748438,702.6307813333333,1952.5765275257108,186.02615,不适宜
156,108.22,33.57,11.098808000000002,663.1221244444444,1934.8638014527844,178.15173,不适宜
157,108.22,33.58,11.642449666666666,652.6518588888889,1936.632504548211,169.25536,不适宜
158,108.22,33.59,11.775544611111112,683.201375,1938.5333737864078,164.05716,不适宜
159,108.22,33.6,10.519759333333333,712.0090433333334,1946.6224242424241,170.89886,不适宜
160,108.22,33.61,8.631690833333334,648.4234516666667,1955.175257731959,179.96774,不适宜
161,108.22,33.62,8.592723583333333,611.4502877777777,1953.9437386569873,182.96037,不适宜
162,108.22,33.63,8.770712,618.3931855555555,1956.9047330097087,183.72357,不适宜
163,108.22,33.64,8.7238135,688.3325713333332,1946.692354368932,173.66518,适宜
164,108.22,33.65,8.493466194444444,778.7601799999999,1939.354584092289,169.90327,不适宜
165,108.22,33.66,8.298561305555555,845.4376977777778,1939.3768203883494,175.56506,不适宜
166,108.22,33.67,8.380161444444445,860.0180316666667,1932.5644283121594,182.33667,不适宜
167,108.22,33.68,8.703882805555555,823.0061661111112,1930.3725728155337,181.84933,不适宜
168,108.22,33.69,8.947864944444445,742.4316722222221,1928.7346690953248,181.78372,不适宜
169,108.22,33.7,8.936022416666667,644.5240144444444,1924.3907766990292,185.69879,不适宜
170,108.22,33.71,8.947366083333334,575.7534772222223,1923.010321797207,190.85463,不适宜
171,108.22,33.72,9.265598777777777,559.2071883333333,1925.0757116898849,198.23505,不适宜
172,108.22,33.73,9.69779125,579.2544116666667,1930.627582017011,191.71954,不适宜
173,108.22,33.74,9.9640829,609.4101553333334,1950.8955676988462,183.12616,不适宜
174,108.23,33.46,10.022106666666664,636.6074566666666,1962.47365233192,185.64954,不适宜
175,108.23,33.47,10.249990416666668,647.5938972222222,1963.5923682616597,184.94739,不适宜
176,108.23,33.48,10.461650166666667,658.1470205555556,1952.3797698364629,178.05649,不适宜
177,108.23,33.49,10.479477777777777,657.7179199999999,1936.7272727272727,182.11882,不适宜
178,108.23,33.5,10.570324277777779,653.7173488888889,1916.8453172205438,184.19534,适宜
179,108.23,33.51,10.871656055555556,648.2966527777778,1907.9879007864488,183.61534,不适宜
180,108.23,33.52,11.2146985,638.8666153333332,1912.8702243784112,175.60318,不适宜
181,108.23,33.53,11.371394333333333,626.4151066666667,1919.4712295578438,166.26193,不适宜
182,108.23,33.54,11.1662435,619.4790966666667,1941.9648271679805,167.34537,不适宜
183,108.23,33.55,10.664346472222222,629.5961016666666,1964.25,163.86899,不适宜
184,108.23,33.56,10.133102766666669,657.1862326666667,1980.5759225650334,167.18181,不适宜
185,108.23,33.57,10.007536861111111,678.607225,1988.0466949666463,179.30177,适宜
186,108.23,33.58,10.343357444444443,682.7457566666667,1964.0012128562767,185.34558,不适宜
187,108.23,33.59,11.017695833333335,662.4395477777779,1941.4378411158277,182.50691,不适宜
188,108.23,33.6,11.675787266666667,634.21561,1933.8277744087325,172.6498,适宜
189,108.23,33.61,11.909587916666666,683.0790649999999,1924.749244712991,165.17094,不适宜
190,108.23,33.62,11.22345386111111,674.7325255555556,1921.5406553398057,164.6984,不适宜
191,108.23,33.63,9.6578625,628.529618888889,1920.1576713159488,165.72606,不适宜
192,108.23,33.64,8.890135133333334,576.8443746666667,1916.443567961165,177.53433,不适宜
193,108.23,33.65,9.104704583333332,575.0775566666667,1918.7524271844661,169.93806,不适宜
194,108.23,33.66,9.078454805555555,631.272463888889,1922.6822033898304,166.09918,不适宜
195,108.23,33.67,8.831279222222221,717.446588888889,1921.1523982999393,167.91849,不适宜
196,108.23,33.68,8.57448875,793.7321772222222,1923.6759708737864,170.05667,不适宜
197,108.23,33.69,8.572302722222222,840.9961038888889,1929.888349514563,175.63876,不适宜
198,108.23,33.7,8.873600527777779,852.8446772222222,1946.9860352155433,175.32462,不适宜
199,108.23,33.71,9.213666555555555,813.8815055555556,1968.242571255306,175.41713,不适宜
200,108.23,33.72,9.390173138888889,730.290338888889,1981.231796116505,173.5224,适宜
201,108.23,33.73,9.580014305555556,648.943035,1991.4177292046145,176.55292,不适宜
202,108.23,33.74,9.9169626,611.7314913333333,1999.6840826245443,183.18935,不适宜
203,108.24,33.46,9.478624125,674.240525,2011.2919442761963,173.76938,不适宜
204,108.24,33.47,9.510413458333334,664.5236345833333,2015.0823743185947,169.56723,不适宜
205,108.24,33.48,9.755360354166667,670.7109833333334,2022.6208358570564,172.2845,不适宜
206,108.24,33.49,10.168172583333334,685.6729345833334,2029.1527777777778,177.2807,不适宜
207,108.24,33.5,10.472107333333334,682.0298979166666,2030.6434624697335,180.75684,不适宜
208,108.24,33.51,10.585552729166666,654.5082370833334,2028.249090909091,183.53099,不适宜
209,108.24,33.52,10.658730025000002,623.9482075,2022.3428225317991,180.78284,不适宜
210,108.24,33.53,10.84194525,604.1401833333333,2017.4481503941784,174.55229,不适宜
211,108.24,33.54,11.117812624999997,595.594125,2016.177966101695,175.06737,不适宜
212,108.24,33.55,11.261686041666668,592.8869541666667,2016.657799274486,179.87666,不适宜
213,108.24,33.56,11.078361500000002,595.1539105,2019.1624242424243,172.62791,不适宜
214,108.24,33.57,10.694931145833333,607.9133454166666,2025.2850212249848,165.96243,不适宜
215,108.24,33.58,10.287267083333333,633.42980875,2037.0678787878787,168.34169,不适宜
216,108.24,33.59,10.16614475,659.9479266666666,2047.717839805825,172.36281,不适宜
217,108.24,33.6,10.496873925000001,672.951195,2053.354292623942,178.1302,不适宜
218,108.24,33.61,11.179525250000001,663.9610425,2056.307459066101,176.56519,不适宜
219,108.24,33.62,11.647761124999999,649.5031825,2054.569781553398,174.60512,不适宜
220,108.24,33.63,11.906839208333336,668.3958004166667,2061.52609223301,174.09314,不适宜
221,108.24,33.64,11.3660293,657.79146,2064.018203883495,173.30908,不适宜
222,108.24,33.65,10.000423395833334,614.70553375,2052.4115151515152,177.7312,不适宜
223,108.24,33.66,9.493287520833332,558.4491437500001,2034.6030303030302,184.52234,不适宜
224,108.24,33.67,9.363968354166666,544.1704270833334,2018.554004854369,187.77235,不适宜
225,108.24,33.68,9.350526312500001,576.4382412499999,2005.7285974499089,188.73436,不适宜
226,108.24,33.69,9.148047166666666,633.1037083333333,1992.5825242718447,191.88779,不适宜
227,108.24,33.7,8.947174416666666,690.9089145833335,1971.9921020656136,194.72806,适宜
228,108.24,33.71,8.950726166666668,746.88473125,1950.4727602905568,188.04692,不适宜
229,108.24,33.72,9.176047375,795.1422029166666,1926.8420413122722,185.77089,不适宜
230,108.24,33.73,9.407643375000001,804.2333575,1906.3410194174758,180.76627,不适宜
231,108.24,33.74,9.495136825,765.7205085,1894.498177399757,172.15599,不适宜
232,108.25,33.46,9.463994,759.27878,1892.5884848484845,181.30421,不适宜
233,108.25,33.47,9.528204888888888,740.687951111111,1881.609933373713,187.3295,不适宜
234,108.25,33.48,9.416748888888888,697.4674316666667,1881.3763570566948,182.0335,不适宜
235,108.25,33.49,9.092566055555555,681.0065822222223,1881.5799031476995,188.01312,不适宜
236,108.25,33.5,9.077125111111112,702.1786099999998,1884.4881889763778,186.3269,不适宜
